订单编号,房源编号,房间类型,面积,租客姓名,联系方式,入住日期,退房日期,租期,租金,押金,支付方式,状态
327696cd-3032-4c99-ad93-d2ab7b7c0087,17870,一室一厅,48,吴玲,15052139697,2022-07-19,2022-10-16,89,927,1854,现金,取消
6659eea4-3eef-450a-91c0-a726666d735c,13627,一室一厅,42,李莹,13626066754,2022-05-27,2022-09-04,100,696,696,现金,取消
c4fa4ff9-60d7-4947-839f-e88eda530e43,18825,四室两厅,142,江兵,13719058065,2022-12-13,2023-04-09,117,5644,11288,支付宝,完成
a7f3b9f9-a723-4383-8140-bab88e4d1d67,15264,一室一厅,42,徐文,13829755254,2022-09-18,2022-12-13,86,1372,2744,现金,取消
b3ee82c7-ade7-4c97-a110-fd973c761853,14104,两室两厅,77,范婷婷,14735617251,2022-12-10,2023-04-01,112,2016,4032,微信,完成
60235875-81d4-4630-a806-f8679fa8a747,14957,两室两厅,87,王秀芳,15984949280,2022-07-18,2023-03-13,238,1777,1777,微信,取消
e0419429-cd35-4b6b-bc49-dd44d0533ba2,17482,两室一厅,91,谢刚,15586109132,2022-06-30,2022-08-18,49,1187,1187,微信,完成
cfd58cfe-e363-4f5d-9df1-9381910b7fd9,13476,两室两厅,98,钟强,18213898989,2022-09-17,2022-12-23,97,1577,3154,微信,完成
b12f7ea8-8678-4126-a215-7fee41d6fccc,12114,四室两厅,154,陈雪梅,13793622627,2022-06-13,2022-08-28,76,6834,13668,现金,完成
6e7975d8-e608-4669-b05a-88ccaeb6d31a,10233,一室两厅,55,高秀云,13877761458,2022-10-23,2023-02-23,123,1371,2742,支付宝,完成
ee4a3b65-3fdc-447f-b531-79e6be685232,16330,三室两厅,126,王涛,15970420562,2022-08-28,2023-04-10,225,3761,3761,现金,取消
5b7caba1-0a28-4160-870e-98c4e432eb68,17360,三室两厅,126,杜婷,18947288219,2023-01-31,2023-05-18,107,3299,3299,支付宝,完成
9276e1f4-240a-4891-b628-e2c8756b7a55,10636,两室两厅,95,张桂英,13566654950,2023-03-29,2023-04-01,3,1905,3810,现金,完成
2a9d9904-65f1-4565-8cfc-cb6fbbc50704,13609,一室一厅,50,郝伟,13388996478,2023-04-04,2023-04-27,23,1264,2528,支付宝,完成
152aab73-1f93-40f2-91f6-f59d1229a5e6,14733,两室一厅,78,李鹏,13122744693,2022-07-03,2023-05-13,314,2077,4154,支付宝,取消
d5248713-3aca-4713-94bc-fd3ba78376f5,15808,两室两厅,96,余兰英,13748323304,2022-12-13,2023-01-15,33,1300,1300,支付宝,完成
5fba1a10-6d26-4c6f-b53c-6a80ec24870b,14828,四室两厅,147,黄东,15072242314,2022-09-16,2022-12-31,106,5487,10974,现金,完成
4607c0b9-1072-4621-90ae-8bbc34049ec2,14110,三室两厅,118,黄秀云,13373589529,2023-03-17,2023-04-26,40,4450,4450,现金,完成
4d47e491-b838-4cbb-8c93-b0189c9c31ef,11364,一室一厅,45,胡敏,13343813434,2022-10-02,2023-04-10,190,1378,2756,支付宝,完成
b04beef8-d5d0-4acd-9f8d-57c0043c3f7f,19482,两室一厅,74,曾建,14546602540,2022-06-10,2022-09-22,104,1775,3550,支付宝,完成
8ff5b1f2-9a35-4d18-a8b0-be69f4ca9a8f,11588,三室两厅,117,王金凤,18670798636,2023-01-18,2023-04-10,82,3509,7018,现金,取消
038513cb-f963-4d5e-8053-1bf35f53d45d,13072,两室两厅,103,王倩,15339601677,2022-06-20,2022-11-04,137,1371,2742,微信,取消
efbb51df-9d56-494a-86a6-02192776b9ba,18191,三室两厅,123,孙明,15168077316,2022-10-12,2023-01-17,97,3512,3512,支付宝,完成
bd59a35b-592f-4cb3-a603-56caf154d68b,13718,一室一厅,41,王静,14768267455,2022-07-18,2023-04-07,263,606,606,现金,取消
1f86e256-9bd9-44e4-b156-3883c0f73c9b,18339,两室两厅,71,王桂芳,13161211494,2023-02-13,2023-02-17,4,1220,1220,支付宝,完成
41fad532-4da1-4fda-891c-0c18d35e3fa1,13076,四室两厅,142,朱东,18846316358,2022-08-07,2023-02-17,194,5678,5678,支付宝,取消
3bfb451d-168a-4041-9b3b-7e6a039cd9dd,19031,一室一厅,40,蒋桂花,18140658713,2022-10-10,2023-01-11,93,962,1924,现金,取消
ed91618b-f576-443b-9763-329071e5eb12,19576,四室两厅,132,朱红霞,18968599472,2022-06-07,2023-02-27,265,6388,12776,微信,取消
dfa2b640-08c7-42f4-9fc1-b8d34f236493,16304,三室两厅,110,武鑫,13603025854,2023-01-23,2023-04-21,88,3360,3360,微信,取消
626ba6b3-bc8b-4fbc-aa1e-294f9b0ff6df,16305,两室一厅,74,陈强,18504225524,2023-04-14,2023-04-30,16,1338,2676,微信,完成
b272771f-e0a4-4475-97d4-538b69afdbec,17889,两室一厅,79,陈波,18820854631,2022-08-14,2023-01-30,169,1883,1883,微信,取消
5b02f621-aac4-4adb-bc8e-42a1ae8cd427,12959,一室一厅,48,许彬,18594666444,2022-05-23,2023-03-04,285,1057,2114,现金,完成
82c8abad-5820-4f86-a58b-726325350830,11417,两室一厅,77,叶桂珍,13475295147,2023-01-27,2023-05-08,101,2180,2180,支付宝,取消
302c4599-570f-4da9-a4ad-1c94637f8fc5,10478,三室两厅,126,谈欣,15988137341,2023-04-24,2023-05-01,7,3304,6608,微信,完成
f0439900-d143-4f6f-b14c-77750673bd0a,18794,一室两厅,57,陆荣,15533014438,2022-10-08,2023-03-15,158,908,1816,微信,完成
cf4eb493-1d23-45e5-981d-4e353c438262,17273,四室两厅,153,孔淑华,15561865051,2022-11-15,2023-02-10,87,6438,6438,微信,取消
e997b870-2bf5-4c43-9830-7cc6e3918581,14655,两室两厅,106,任军,18119811042,2022-06-10,2023-01-28,232,1802,1802,微信,取消
004ab857-afcc-43d8-a3c2-3836920d0d10,18397,一室两厅,68,周雪梅,18121718058,2022-10-18,2023-03-18,151,1188,2376,现金,取消
4e05a883-ef86-45cc-aabd-1b116bd3499a,13753,三室两厅,126,孙慧,13254775853,2023-05-20,2023-05-20,0,4072,8144,现金,完成
78c8f9e5-ecaf-46be-be90-34bc6bb46db7,18959,四室两厅,130,许楠,13548828790,2022-08-16,2022-11-14,90,6071,6071,现金,完成
7780ff8d-b830-4e15-baeb-732719fc7e33,17437,一室一厅,45,马想,18948968587,2022-08-29,2023-03-13,196,714,714,现金,取消
59963979-3760-4dfd-9e0c-ac02c2878d6e,13667,两室两厅,87,陈荣,15950899213,2022-09-01,2022-10-25,54,1884,3768,现金,完成
188f1616-b2c6-48da-846c-77fc502b9198,12628,两室两厅,72,徐桂芳,15933867368,2023-01-18,2023-03-09,50,1004,1004,现金,完成
706a737f-58f9-412f-bf9a-07e4b4a37513,13467,一室两厅,60,蔡艳,18706942429,2022-12-12,2023-01-05,24,794,1588,支付宝,完成
a59370e6-2fd8-4de8-9d61-b40fab51fccf,15202,四室两厅,151,刘萍,14715358893,2022-06-18,2022-12-11,176,6365,6365,现金,完成
fe53ddbb-032b-4897-a8c8-c559bef2df03,15824,一室一厅,43,韩帅,14735671853,2022-08-27,2022-12-03,98,831,1662,现金,取消
1fdbe0eb-4952-47b9-a52a-9d183f6dbdc1,11171,四室两厅,146,林健,18851113064,2023-02-01,2023-05-04,92,6297,12594,微信,取消
de1c173a-9020-4a6b-b7b8-b9adba334f9f,17002,一室两厅,58,刘畅,13807179168,2022-09-01,2022-10-17,46,1629,1629,支付宝,取消
18438214-df37-4094-bb72-4c8a83a433f4,15622,一室一厅,41,张秀芳,18869628721,2022-08-15,2023-02-12,181,1456,1456,微信,完成
362babf3-8772-4305-a251-ea10358a912f,14868,一室一厅,45,张宇,15394660068,2022-12-14,2023-03-21,97,528,528,微信,完成
8699d2d6-7736-4796-9cff-ffac8a3954a1,18138,一室一厅,41,宋梅,14526988566,2022-05-24,2023-05-02,343,1477,1477,支付宝,取消
785ae675-2bcb-49ff-9e15-d415b2ceef3a,10339,一室两厅,64,孟桂兰,13703006152,2022-08-17,2022-09-09,23,1702,3404,支付宝,完成
03e6aceb-45a4-4797-9951-c3f62957aaec,15667,四室两厅,144,岳俊,13180481048,2022-08-06,2023-01-14,161,5306,10612,现金,完成
caf91904-d20c-482e-bf4b-a160c74fe1f6,18863,三室两厅,129,荆洋,18954254242,2023-04-15,2023-04-24,9,3808,7616,现金,完成
36d6a0c6-d697-4de8-9e8c-ef4600361a1e,15566,三室两厅,117,刘玉兰,18299721402,2022-05-22,2022-12-02,194,3615,7230,现金,取消
c1879400-b649-4031-bfa9-2c21fe832f15,17930,两室一厅,96,张亮,14500577039,2023-05-16,2023-05-18,2,1144,2288,现金,完成
6b2df8d6-3e6d-4fa1-8b7e-95bcc7b7f42f,15587,三室两厅,115,赵玉华,13115793742,2023-01-05,2023-04-28,113,4235,8470,微信,取消
9d9f5981-92f4-4116-b5d7-980f68974e8a,17832,四室两厅,137,周金凤,13118100195,2023-03-02,2023-05-14,73,6194,6194,现金,完成
7813d2b8-d790-4633-ba49-594b154ac485,10779,四室两厅,139,刘东,13905824080,2022-07-27,2022-11-26,122,6158,6158,支付宝,取消
c5eaac0b-ad98-4dde-8564-716151931d2a,10572,两室一厅,94,黄丽华,18049360019,2022-06-23,2023-03-02,252,1366,2732,支付宝,取消
fd0e3cb2-8dd5-4cc3-bac2-433d105c9903,16328,两室一厅,85,张丽丽,18659331713,2022-10-19,2022-10-26,7,2183,2183,现金,取消
16ef6c24-9d59-42e0-bf9b-c4ac30777a48,18353,两室两厅,91,徐丹,15255094590,2023-01-30,2023-03-02,31,1058,2116,微信,完成
0a62662a-5247-4b36-bba4-6abe88403ac4,19164,三室两厅,121,谢欣,13608515281,2023-03-21,2023-03-26,5,3574,7148,微信,完成
96fa6daa-cad6-4c2b-91fb-effcee952350,19212,四室两厅,146,罗帆,15619730536,2022-06-29,2023-01-16,201,6421,6421,现金,完成
bcfbb331-cbb3-42b4-9d5e-247214da42cb,19050,一室一厅,44,刘丽娟,15929353504,2023-05-08,2023-05-08,0,1459,2918,微信,完成
b4faee44-1426-4aae-99f0-a99a14f5232a,13202,两室两厅,88,徐洋,15904424311,2022-12-19,2023-05-08,140,1647,1647,支付宝,完成
07a71859-4030-41c0-9c96-f549d6ff1ffb,12047,一室两厅,67,杨倩,18798945716,2022-07-02,2023-03-20,261,928,1856,现金,完成
730b0c44-776f-4ab4-bed5-83b73b8298f6,10851,一室一厅,42,常畅,13990851986,2022-05-24,2022-06-20,27,522,522,现金,取消
1b970ff9-7de1-4b5e-a4e1-fa8931e9b9ca,15756,一室一厅,48,傅春梅,13964184692,2023-03-13,2023-05-13,61,641,1282,支付宝,完成
37910b2c-c9e2-4921-9a46-35d1f7cbfbc5,14343,两室一厅,106,乐玲,15314928238,2022-10-12,2023-05-07,207,1459,1459,支付宝,取消
c8d72e8e-0c3a-469a-8a44-498efafa6fa8,11576,一室两厅,62,孙秀珍,15688114893,2022-12-08,2023-05-14,157,1439,2878,微信,取消
08a784b3-2b1c-4251-a8bc-82f5078acb59,16315,三室两厅,115,李凤兰,15825836214,2022-11-22,2023-02-08,78,3440,6880,现金,完成
187ead73-924f-4817-ba55-4d38468a9855,17626,一室两厅,53,何玉珍,18908156737,2022-07-03,2023-01-23,204,814,1628,微信,完成
099e2906-91d2-40b4-a994-969f0675bd43,18822,四室两厅,140,谢兵,13604064054,2022-05-30,2022-06-15,16,5959,5959,支付宝,完成
05a4b9b0-e69e-4f2c-be2d-29668f012c13,16668,一室两厅,56,罗红梅,13202111789,2023-04-16,2023-05-15,29,1025,2050,支付宝,取消
25ce2e80-2104-4318-91ea-c827105ba10a,16731,三室两厅,119,萧柳,15939403337,2022-07-27,2022-12-17,143,3809,7618,现金,取消
924818c6-1aff-4e23-98b4-d82ebb38a877,18857,两室两厅,76,李燕,13938886337,2022-11-08,2023-03-28,140,1729,1729,现金,完成
8e3733ee-3507-413c-a292-c64162b105bf,10122,一室两厅,64,曾春梅,15967462333,2023-03-04,2023-03-24,20,1172,2344,现金,取消
c7635867-17dc-4050-8486-3da8e49c6c51,15286,一室一厅,49,王倩,14596976110,2022-06-10,2023-04-28,322,1378,1378,微信,取消
e9a5721c-5d8e-450a-b3a2-dc0814b67f78,13616,一室一厅,49,罗佳,14590091335,2023-01-31,2023-02-13,13,1295,2590,现金,完成
e419e0a8-d260-4a6b-8e00-391fdc2565bd,10467,一室一厅,49,安岩,13081620516,2023-02-11,2023-03-22,39,544,1088,微信,取消
b2388af8-e965-4efb-980a-118609c54e85,16522,一室一厅,44,李彬,13904639029,2023-05-09,2023-05-18,9,531,1062,现金,完成
f921c4e7-6444-4c62-ac09-aa023989afb4,12188,一室两厅,50,陆凯,18166081473,2022-08-14,2022-08-27,13,1328,1328,现金,取消
98ceaaae-93b9-41a0-a6ec-c6f778a0af3a,12265,一室两厅,52,谢柳,13409103285,2022-09-14,2022-10-18,34,1220,1220,微信,取消
8f003c33-7c4b-45e6-876e-ba756c04e6e5,13114,一室两厅,60,帅文,15134887293,2022-12-16,2023-03-09,83,1118,1118,支付宝,取消
dbf1b03d-99a3-4610-932b-a7a03d732df1,15473,三室两厅,118,王雪梅,15113052689,2022-05-30,2022-09-28,121,4332,8664,支付宝,取消
3c991887-0358-4eb6-8908-1cfbf4068cac,12821,三室两厅,114,骆斌,18136104495,2022-10-03,2022-10-30,27,4492,8984,现金,取消
7d3dfdfb-9a65-4b07-af21-ee1642563982,19517,两室两厅,71,周芳,14721379938,2022-12-14,2023-05-16,153,1823,3646,微信,取消
b1dea203-fcd8-439d-a29c-f8d0dff2a2ea,11828,四室两厅,160,陈坤,13725932932,2022-08-23,2023-03-08,197,5440,10880,现金,取消
0a3b46a0-1fea-43a9-add8-6a02b4fed356,19712,两室一厅,82,梁芳,15135994724,2022-09-16,2023-02-23,160,1743,1743,现金,取消
a91e9a04-9a15-40a6-a718-1cf59cf3b7fe,13082,两室两厅,103,蒋秀珍,15840082818,2022-07-10,2023-05-20,314,1398,2796,支付宝,取消
c6536db0-feac-41a9-836d-164c3698acbf,17248,一室两厅,61,李洁,15058867781,2022-10-15,2023-05-10,207,1209,1209,微信,取消
d03e10fd-5d6c-49d4-9cd2-9be863743e8e,14239,四室两厅,156,赵敏,18575251580,2023-04-12,2023-05-08,26,6329,6329,微信,完成
7f791315-26de-4f31-afa5-8bbffe667166,15144,一室一厅,48,王鑫,15703960743,2022-11-30,2022-11-30,0,628,628,支付宝,取消
d57b9a24-9c2f-41f7-b1a0-83e0f53bae7f,12774,两室两厅,110,刘桂兰,18156276988,2022-12-27,2023-02-14,49,1612,1612,现金,完成
f9d953d1-98c3-4b6c-99ca-375f6df45e38,19969,两室两厅,110,袁成,15148277198,2022-11-13,2023-03-29,136,1499,2998,微信,完成
8f0eedc9-5239-4763-bdcf-5da8c8bf84ee,15929,一室两厅,59,刘刚,18635343646,2022-08-06,2023-03-20,226,687,1374,支付宝,取消
0a1bc80d-3ecc-4ee1-ab0d-21948cf66b95,14362,两室一厅,82,杜红,13976294645,2022-11-10,2022-12-10,30,2078,2078,支付宝,完成
b057d328-2764-4443-a7f3-2cc9046cba45,12916,两室一厅,87,苏畅,14595989595,2023-02-11,2023-05-05,83,2126,2126,支付宝,取消
ffab8da6-1c8b-4af4-8c58-db132152d72a,18928,两室一厅,76,吴玉珍,14529113609,2022-06-16,2023-01-12,210,1319,2638,微信,完成
c46e67f8-fdc1-44b6-a25b-d64f2ed2a9b5,19048,一室两厅,56,李明,14584736354,2022-08-19,2022-12-20,123,784,784,现金,完成
7a33d40d-d7c5-4235-ae6f-ba711a7bdede,14586,一室一厅,40,刘凤兰,13175546516,2022-08-19,2022-11-10,83,1018,1018,现金,完成
287f322d-b808-4e3f-a7d3-d0240f12d1f6,14447,两室两厅,109,李玉华,18198858844,2022-11-10,2023-01-28,79,2177,4354,现金,取消
43f53552-d6c0-4084-a8a7-8ea7d063b5f0,15653,一室一厅,47,黄楠,15363045258,2022-05-22,2022-10-26,157,579,579,微信,完成
8161538a-a9fb-4024-8248-a21d2a2e19f8,12764,三室两厅,113,石兵,13440739417,2022-12-06,2023-04-09,124,3332,3332,现金,取消
88787b90-5eb7-4748-b1de-f18ffa422986,10542,一室两厅,52,何桂芳,15007652743,2022-11-13,2023-01-06,54,1267,1267,现金,完成
f4c5a874-58a6-4ed2-b9f2-9dc349e65fb1,13330,一室一厅,40,马飞,13528396192,2022-07-20,2022-07-30,10,700,700,支付宝,取消
99daf2ed-613b-444c-a905-8a10254aa162,16617,四室两厅,142,易鹏,13187456216,2023-03-26,2023-05-05,40,4952,4952,现金,取消
df584072-64ec-4ff0-bab3-ec8b1a3ab86b,13422,一室两厅,59,王建国,18274433255,2022-11-08,2023-04-07,150,881,881,现金,取消
db8bf60d-b674-41a0-a1d2-5c14add1c369,13053,四室两厅,139,唐玉华,15792407820,2022-12-03,2023-03-10,97,5002,5002,微信,取消
fb1265cf-2e9b-4fdb-b8ad-ac641b44849d,10286,一室两厅,59,卢淑英,14739524828,2022-11-13,2023-04-30,168,885,1770,支付宝,完成
54877fbe-6aa4-4797-a91d-c32b344fd048,18166,两室一厅,85,杨静,15622208941,2023-01-12,2023-04-03,81,1765,3530,支付宝,取消
e3929532-6507-4239-a52d-9ad8257c2e19,18190,两室一厅,75,康勇,15638484877,2023-03-09,2023-04-19,41,1634,1634,微信,完成
d8b20748-4b9c-4974-8d5c-e630c496025a,15479,四室两厅,156,王华,13389190899,2023-03-24,2023-05-15,52,4615,4615,支付宝,取消
ba8ddd7b-7db4-41ff-8711-004d9bcd34f8,17244,三室两厅,113,何玉,15589595275,2023-01-16,2023-02-01,16,3703,7406,支付宝,完成
e1e9e373-ae38-4e40-a399-a9d4161d2481,18273,四室两厅,130,张丽丽,13524616805,2022-12-17,2023-03-06,79,5615,11230,微信,取消
8cc257b8-3b56-4ff9-a5a1-648d279756c7,10711,四室两厅,145,林玉,18957996706,2022-12-24,2023-05-15,142,5226,10452,支付宝,完成
f86a9ffb-c590-4082-a96c-386c2c503d3a,12849,两室两厅,88,崔浩,15815461943,2022-11-08,2022-11-30,22,1722,1722,支付宝,取消
d021b78d-cbcc-4450-bed7-b1435aa59ccb,12748,四室两厅,135,游宁,13259679252,2022-07-24,2023-04-02,252,6359,12718,支付宝,取消
f87bd3c9-3228-402d-88ce-539ace9ebf5b,13293,两室一厅,98,张玉珍,14571157982,2022-08-16,2022-08-22,6,1896,3792,微信,完成
2ce29dec-66f1-43a9-8d07-e640ea1d52af,14812,两室一厅,97,卢阳,15127548199,2022-10-18,2023-02-24,129,1526,1526,支付宝,取消
0d80a26d-f3d3-4dc6-916f-705920713e79,16884,四室两厅,159,杨芳,15679132912,2023-01-03,2023-04-24,111,6803,13606,现金,取消
bf4dd791-661e-4d9e-b424-bfa2d71a3a5f,18472,两室一厅,108,段宁,13774028634,2023-04-22,2023-04-25,3,1324,1324,现金,完成
8ced7fa0-cac0-407e-9717-632c1d91e875,12072,一室一厅,46,熊亮,13681139247,2023-01-23,2023-04-30,97,1253,2506,微信,完成
a17d45f4-2df7-4484-b1e4-3ca58921ca02,13546,三室两厅,123,刘倩,13830027493,2023-02-19,2023-05-01,71,3905,7810,微信,取消
d1ffdce2-5b34-44a0-9cfb-6b2faf3081c7,13322,两室一厅,79,王健,18984506649,2022-08-13,2023-01-06,146,1436,1436,微信,取消
87045588-d4c8-4692-b02f-d21ae9b3aede,12606,两室一厅,74,朱军,14516942336,2022-09-14,2023-02-10,149,2036,4072,微信,完成
02e79fd5-322d-4203-ac89-d0d113fafe71,11849,三室两厅,110,蒋浩,15554503477,2023-01-16,2023-03-05,48,4442,8884,微信,完成
3f91fec4-2239-40a5-bfc6-7962451dde19,11437,一室两厅,65,刘彬,15021331938,2023-03-15,2023-03-15,0,1342,1342,微信,完成
233ca6ba-87d6-4d32-9602-602993ef4c91,10936,两室两厅,100,刘阳,15626130605,2022-07-07,2022-12-26,172,1888,1888,支付宝,完成
963b6f89-d6db-432f-b254-2ddf3eea5062,17195,一室两厅,53,卢超,13926198416,2022-06-18,2023-03-25,280,936,936,微信,取消
ce247032-bfaf-40e6-9b71-e04d0fb4473d,12706,四室两厅,152,韩晨,13658083636,2023-03-09,2023-05-03,55,6635,6635,支付宝,取消
11d59624-2660-4ddd-9cfa-3c35ec806e66,12171,两室两厅,106,罗桂英,18007472253,2022-10-10,2022-12-14,65,1642,1642,微信,完成
42708e3d-33d5-46b1-b072-6a19c8222abd,11157,四室两厅,140,蒋成,15138658905,2023-03-27,2023-04-13,17,5942,5942,支付宝,取消
baf8ba46-20b9-4333-a251-193795d8b86a,19057,三室两厅,117,刘丽娟,14701692230,2023-04-14,2023-04-23,9,3035,6070,微信,取消
03eca5ef-44d9-4250-aafa-57b5f0d9f1d3,16558,两室两厅,91,王岩,18772140568,2023-01-27,2023-05-01,94,2110,2110,微信,完成
c2c224f5-7ecd-4dc6-afe1-4eb100aec059,19951,两室两厅,108,张桂荣,13608166102,2022-12-08,2023-01-15,38,1543,3086,现金,取消
f68410bc-a647-47fd-a6ec-6faf7fff8502,19572,一室两厅,64,张健,13090074135,2023-04-12,2023-05-17,35,1371,1371,现金,取消
2f7293b2-3d6f-4972-afb2-9e68bc162a58,14547,三室两厅,118,沈洁,14581439896,2022-05-23,2023-01-30,252,3875,7750,微信,完成
18a4b6be-348f-4367-8097-0efdc462db7b,11769,三室两厅,128,黄健,13359303250,2022-11-02,2023-03-10,128,3453,3453,支付宝,完成
7389cac0-04b3-4aff-bb8d-99ab253f375e,19654,四室两厅,151,马龙,13782364409,2023-04-21,2023-05-19,28,5805,5805,现金,取消
be3947b9-3a64-4e65-b7a4-4cb2be7d3b22,11685,两室两厅,76,娄洋,13997478347,2022-10-03,2023-01-06,95,1184,2368,现金,完成
e239cb95-5a34-431a-8529-13f6e455df07,18835,四室两厅,138,陈淑英,18987852681,2022-09-30,2023-05-19,231,4760,4760,支付宝,取消
4df49bba-b50b-4c8c-a3e7-043633220156,18558,一室一厅,44,李瑜,15994096460,2022-06-25,2023-04-02,281,958,958,现金,完成
592f8b53-17c5-4967-a184-7dd18ab23a04,14097,四室两厅,136,覃帅,18698380853,2023-03-06,2023-03-17,11,6869,6869,支付宝,完成
aec08828-b017-4dea-8137-7b4340e3358b,19609,两室两厅,106,赵淑华,18882684321,2022-06-22,2022-11-24,155,1508,3016,微信,完成
b7d27a43-4f36-4b0a-8ab5-02324861e0e1,18624,四室两厅,138,刘畅,18792534762,2022-10-07,2023-05-03,208,5409,5409,微信,完成
830f6ea2-4f48-4979-971a-e46fe295a04e,11851,两室一厅,71,梁柳,14765677470,2022-07-03,2023-02-05,217,1854,1854,微信,完成
472797e0-31f9-4f8e-b5ae-d383ce4622ce,11979,四室两厅,160,吕坤,13910396343,2023-03-04,2023-05-15,72,6097,12194,现金,完成
cd3fd77b-d294-46bd-a034-90bdbc56c4ae,11865,两室一厅,70,陈慧,18100671773,2023-01-21,2023-03-20,58,2029,4058,现金,取消
2722059c-b60a-4c16-a43a-07153f41ca42,19614,四室两厅,134,刘刚,15687751743,2023-04-14,2023-04-26,12,6912,6912,微信,完成
36e40305-1f17-49c2-a416-123e63ac824e,14589,两室两厅,82,卢军,15901802953,2023-05-10,2023-05-16,6,1312,1312,现金,完成
cbc685f3-092e-4983-a483-f3f6f4308d8e,14434,一室一厅,40,王欣,15698126989,2022-06-29,2022-11-12,136,927,1854,支付宝,取消
a9fe4558-bf30-4612-a551-6489d59ea254,12606,四室两厅,157,龙欣,15797081691,2023-02-18,2023-05-18,89,6599,13198,现金,完成
97a27f75-f52c-4246-be36-e2d3cb43f30f,14008,一室两厅,62,曾文,13982798755,2022-11-21,2023-01-19,59,1000,1000,支付宝,完成
100e0046-1a32-4fb9-bcaf-7e4c3e94ec52,16359,四室两厅,141,王梅,13694340302,2023-04-05,2023-04-28,23,5528,5528,微信,取消
1d640c99-8bea-4d53-87bb-741349cf46db,12838,一室一厅,49,黎健,15109947808,2022-08-03,2022-10-07,65,1421,1421,现金,取消
a3baaeca-49c5-483c-bb3e-cef92de614c2,18636,一室一厅,49,耿秀云,14585828743,2022-12-09,2023-01-16,38,912,912,现金,完成
24a5f2c3-944d-4bde-90c8-522923eb096e,15108,三室两厅,113,宫彬,13025026643,2023-01-11,2023-05-20,129,3427,6854,支付宝,完成
45a2fc81-c4de-4c07-be87-6f41a18dd2cb,10126,四室两厅,135,周丹,18600367545,2022-07-29,2022-08-18,20,6029,12058,微信,完成
0b3d884c-bb42-4d95-99a6-73fac9a20d95,16332,三室两厅,113,苑亮,13301557187,2022-12-02,2023-02-14,74,4224,8448,现金,完成
7b3f255f-8dcc-4720-924b-1afbc8a02da3,14979,四室两厅,153,祝燕,14728242466,2023-01-09,2023-03-15,65,6236,12472,现金,取消
b5e9e059-ae91-4cb1-8158-7717a52bb661,13409,三室两厅,120,郑兰英,15172567379,2023-04-28,2023-05-01,3,3898,3898,现金,取消
efdbb83f-6c1e-46a3-8cde-aebd43c48fc9,16556,三室两厅,124,郭健,15759449788,2022-07-10,2022-10-27,109,4014,8028,现金,完成
b4c1cb2d-59ac-4a9d-9022-ccd004e3b4cc,15482,三室两厅,112,朱桂兰,14556800155,2023-04-18,2023-05-05,17,4307,8614,微信,完成
24760028-ccae-4584-84b2-d3c6369dd8b3,13590,两室一厅,103,翟云,13460183325,2022-06-04,2022-08-23,80,1895,3790,支付宝,完成
